"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
44,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",44,"Bzal","Municipality","Municipality",NA,NA
45,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",45,"Chakdouf","Municipality","Municipality",NA,NA
46,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",46,"Chane","Municipality","Municipality",NA,"Chane- Houaich"
47,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",47,"Charbila","Municipality","Municipality",NA,NA
48,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",48,"Cheikh Mohamed","Municipality","Municipality",NA,"Cheikh Mohammad"
49,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",49,"Cheikh Taba Montagne","Municipality","Municipality",NA,"Cheikh Taba"
50,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",50,"Cheikh Taba Plaine","Municipality","Municipality",NA,"Cheikh Taba"
51,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",51,"Cheikh Zennad Tal Bibé","Municipality","Municipality",NA,NA
52,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",52,"Cheir Homeirine","Municipality","Municipality",NA,NA
53,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",53,"Chikhlar","Municipality","Municipality",NA,NA
54,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",54,"Dabbabiyé Charkié","Municipality","Municipality",NA,"Dibbabiyeh"
55,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",55,"Dahr-Leyciné","Municipality","Municipality",NA,"Dahr Laissine"
56,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",56,"Dahr el-Kneissé","Municipality","Municipality",NA,NA
57,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",57,"Dahr Haddara","Municipality","Municipality",NA,"Zouq El Hadara"
58,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",58,"Danbou","Municipality","Municipality",NA,"Dinbou"
59,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",59,"Daoucé et Baghdadi","Municipality","Municipality",NA,"Daouceh-Baghdadi"
60,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",60,"Daoura","Municipality","Municipality",NA,"Daoura Akkar"
61,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",61,"Dayret Nahr El-Kébir","Municipality","Municipality",NA,NA
62,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",62,"Deir-Daloum","Municipality","Municipality",NA,"Deir Dalloum-Zouq El Moqachrine"
63,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",63,"Deir-Janine","Municipality","Municipality",NA,"Deir Jannine"
64,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",64,"Deirine","Municipality","Municipality",NA,NA
65,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",65,"Denké et El-Amriyeh","Municipality","Municipality",NA,NA
66,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",66,"Douair Adouiyé","Municipality","Municipality",NA,"Douair Aadouiyeh"
67,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",67,"Edbel","Municipality","Municipality",NA,NA
68,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",68,"El-Armeh","Municipality","Municipality",NA,NA
69,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",69,"El-Bardé","Municipality","Municipality",NA,NA
70,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",70,"El-Biré","Municipality","Municipality",NA,"El Bireh"
71,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",71,"El-Borge","Municipality","Municipality",NA,"Borj"
72,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",72,"El-Daghlé","Municipality","Municipality",NA,NA
73,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",73,"El-Ghozaili","Municipality","Municipality",NA,NA
74,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",74,"El-Haouchab","Municipality","Municipality",NA,NA
75,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",75,"El-Hed","Municipality","Municipality",NA,NA
76,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",76,"El-Houaïche","Municipality","Municipality",NA,"Houaich-Chane"
77,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",77,"El-Kantara","Municipality","Municipality",NA,"Qantara"
78,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",78,"El-Karkaf","Municipality","Municipality",NA,NA
79,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",79,"El-Kneissé","Municipality","Municipality",NA,NA
80,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",80,"El-Korné","Municipality","Municipality",NA,NA
81,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",81,"El-Kouachra","Municipality","Municipality",NA,"Kouachra"
82,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",82,"El-Koubayet","Municipality","Municipality",NA,"Qbaiyat"
83,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",83,"El-Kousseir","Municipality","Municipality",NA,NA
84,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",84,"El-Krayat","Municipality","Municipality",NA,"Qraiyat"
85,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",85,"El-Msallé","Municipality","Municipality",NA,NA
86,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",86,"El-Nfeicé","Municipality","Municipality",NA,"Nfisseh"
87,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",87,"El-Tleil","Municipality","Municipality",NA,"Tleil"
88,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",88,"ElAyoune","Municipality","Municipality",NA,"Aayoun"
89,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",89,"Eyoune-El-Ghouzlane","Municipality","Municipality",NA,"Aayoun El Ghizlan"
90,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",90,"Fneidek","Municipality","Municipality",NA,"Fnaydeq"
91,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",91,"Freidice","Municipality","Municipality",NA,NA
92,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",92,"Fseikine et Aïn Achma","Municipality","Municipality",NA,"Fsayqn-Ain Achma-Ain Tinta"
93,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",93,"Habchite","Municipality","Municipality",NA,NA
94,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",94,"Halba","Municipality","Municipality",NA,NA
95,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",95,"Harare","Municipality","Municipality",NA,"Hrar"
96,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",96,"Haytla","Municipality","Municipality",NA,NA
97,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",97,"Hayzouk","Municipality","Municipality",NA,"Hayzouq"
98,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",98,"Hekr el Dahiri","Municipality","Municipality",NA,NA
99,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",99,"Hmais","Municipality","Municipality",NA,NA
100,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",100,"Hnaïder","Municipality","Municipality",NA,NA
101,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",101,"Homeira","Municipality","Municipality",NA,"Hmaireh"
102,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",102,"Iate","Municipality","Municipality",NA,"Aaiyat"
103,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",103,"Ilate","Municipality","Municipality",NA,"Ilat"
104,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",104,"Janine","Municipality","Municipality",NA,NA
105,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",105,"Jebrâil","Municipality","Municipality",NA,"Jebrayel"
106,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",106,"Jedeidet-El-Kayteh","Municipality","Municipality",NA,"Jdeidet El Qaitaa"
107,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",107,"Jouret Srar","Municipality","Municipality",NA,NA
108,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",108,"Kaabarine","Municipality","Municipality",NA,NA
109,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",109,"Kachlak","Municipality","Municipality",NA,NA
110,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",110,"Kafr Malka","Municipality","Municipality",NA,NA
111,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",111,"Karem-Asfour-El-Nahrieh","Municipality","Municipality",NA,"Karm Aasfour-Beit Ghattas"
112,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",112,"Katté","Municipality","Municipality",NA,NA
113,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",113,"Kboula","Municipality","Municipality",NA,"Beino-Qboula"
114,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",114,"Kefr El-Ftouh","Municipality","Municipality",NA,"Kefr El Ftouh"
115,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",115,"Kfar Harra","Municipality","Municipality",NA,NA
116,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",116,"Kfarnoune","Municipality","Municipality",NA,"Kafarnoune"
117,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",117,"Kfartun","Municipality","Municipality",NA,NA
118,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",118,"Khalsa","Municipality","Municipality",NA,NA
119,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",119,"Kherbet Char","Municipality","Municipality",NA,"Khirbet Char"
120,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",120,"Kherbet Daoud","Municipality","Municipality",NA,"Khirbet Daoud"
121,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",121,"Khirbet Er Remmane","Municipality","Municipality",NA,NA
122,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",122,"Khreibet Aakkar","Municipality","Municipality",NA,NA
123,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",123,"Kloud El-Bakia","Municipality","Municipality",NA,NA
124,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",124,"Kobbet Bchamra","Municipality","Municipality",NA,NA
125,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",125,"Koueikhat","Municipality","Municipality",NA,NA
126,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",126,"Kroum Arabe","Municipality","Municipality",NA,NA
127,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",127,"litige","Municipality","Municipality",NA,NA
128,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",128,"Machha","Municipality","Municipality",NA,NA
129,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",129,"Machta Hammoud","Municipality","Municipality",NA,NA
130,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",130,"Machta Hassan","Municipality","Municipality",NA,NA
131,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",131,"Majdel","Municipality","Municipality",NA,NA
132,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",132,"Majdla","Municipality","Municipality",NA,"Majdala"
133,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",133,"Mar Touma","Municipality","Municipality",NA,NA
134,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",134,"Mazraat Baldé","Municipality","Municipality",NA,"Mazraat Baldeh"
135,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",135,"Mazraet-El-Nahrieh","Municipality","Municipality",NA," Nahriyeh-Boustan El  Hourch"
136,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",136,"Mechaïlha Hakour","Municipality","Municipality",NA,"Hakour"
137,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",137,"Merlayet Melhem","Municipality","Municipality",NA,NA
138,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",138,"Michmiche","Municipality","Municipality",NA,"Michmich Akkar"
139,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",139,"Mimnih","Municipality","Municipality",NA,"Menneaa"
140,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",140,"Minyara","Municipality","Municipality",NA,NA
141,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",141,"Mounjez","Municipality","Municipality",NA,NA
142,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",142,"Mqaibleh","Municipality","Municipality",NA,NA
143,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",143,"Noura El-Faouka et Tahta","Municipality","Municipality",NA,NA
144,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",144,"Omar el-Beikate","Municipality","Municipality",NA,"Aamaret El Baykat"
145,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",145,"Ouadi El-Jamous","Municipality","Municipality",NA,"wadi el jamous"
146,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",146,"Ouadi Khaled","Municipality","Municipality",NA,NA
147,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",147,"Qabbait","Municipality","Municipality",NA,"Qabaait"
148,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",148,"Qarha","Municipality","Municipality",NA,NA
149,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",149,"Rahbé","Municipality","Municipality",NA,"Rahbeh"
150,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",150,"Rmah","Municipality","Municipality",NA,NA
151,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",151,"Saïdnaya","Municipality","Municipality",NA,NA
152,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",152,"Saïssouk","Municipality","Municipality",NA,"Sayssouq"
153,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",153,"Saadine","Municipality","Municipality",NA,NA
154,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",154,"Sadaka","Municipality","Municipality",NA,NA
155,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",155,"Safiné-El-Kayteh","Municipality","Municipality",NA,"Sfaynet El Qaitaa"
156,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",156,"Sfeinite El-Dreibe","Municipality","Municipality",NA,"Sfinet Ed Draib"
157,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",157,"Shadra","Municipality","Municipality",NA,"Chadra"
158,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",158,"Sindianet Zeidan","Municipality","Municipality",NA,"Sindienet Zeiden"
159,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",159,"Srar","Municipality","Municipality",NA,NA
160,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",160,"Tal Abbas El-Charkié","Municipality","Municipality",NA,"Tall Aabbas Ech Charqi"
161,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",161,"Tal Abbas El-gharbié","Municipality","Municipality",NA,"Tall Aabbas El Gharbi"
162,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",162,"Tal Biré","Municipality","Municipality",NA,"Tall Biri"
163,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",163,"Tal Homeira","Municipality","Municipality",NA,NA
164,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",164,"Tal Kerri","Municipality","Municipality",NA,"Tall Meaayan-Tall Kiri"
165,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",165,"Tal Sibhel","Municipality","Municipality",NA,NA
166,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",166,"Tellé et Chattaha","Municipality","Municipality",NA,NA
167,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",167,"Tikrite","Municipality","Municipality",NA,"Tikrit"
168,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",168,"Tshea","Municipality","Municipality",NA,"Tachea"
169,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",169,"Wadi el-Haour","Municipality","Municipality",NA,"Ouadi El Haour"
170,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",170,"Zouk-El-Habalça","Municipality","Municipality",NA,NA
171,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",171,"Zouk-El-Hosmieh et Dahr Ayasse","Municipality","Municipality",NA,"Zouq El Hosniyeh"
172,125,"LBN","Lebanon",1,"Akkar",1,"Akkar",172,"Zouk el Moukachérine","Municipality","Municipality",NA,"Deir Dalloum-Zouq El Moqachrine"
173,125,"LBN","Lebanon",1,"Akkar",2,"Minieh-Danieh",173,"Al-Rihanié","Municipality","Municipality",NA,"Bhanine-Artoussa-Rihaniyeh"
174,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",174,"Aïn Bourday","Municipality","Municipality",NA,NA
175,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",175,"Aïn El-Beniyé","Municipality","Municipality",NA,NA
176,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",176,"Aïn El-Jaouzé","Municipality","Municipality",NA,NA
177,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",177,"Aïn Séa et Chadourah","Municipality","Municipality",NA,NA
178,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",178,"Aïnata","Municipality","Municipality",NA,"Aaynata"
179,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",179,"Addous","Municipality","Municipality",NA,NA
180,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",180,"Al-Aïne","Municipality","Municipality",NA,"Ain"
181,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",181,"Al-Fakiat","Municipality","Municipality",NA,"Fekeheh"
182,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",182,"Al-Khodré","Municipality","Municipality",NA,"Khodr"
183,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",183,"Al-Labouat","Municipality","Municipality",NA,"Laboueh"
184,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",184,"Al-Nabi Chite","Municipality","Municipality",NA,"Nabi Chit"
185,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",185,"Al-Nabi Osman","Municipality","Municipality",NA,"Nabi Osmane"
186,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",186,"Al-Qa Bayoun","Municipality","Municipality",NA,NA
187,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",187,"Al-Qa El-Benjakie","Municipality","Municipality",NA,"Qaa Baalbek"
188,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",188,"Al-Qa Jouar Mekie","Municipality","Municipality",NA,"Qaa Baalbek"
189,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",189,"Al-Qa Wadi El-Khanzir","Municipality","Municipality",NA,NA
190,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",190,"Al-Saïdat","Municipality","Municipality",NA,"Saaideh"
191,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",191,"Al-Taybat","Municipality","Municipality",NA,"Taybeh"
192,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",192,"Arsale","Municipality","Municipality",NA,"Aarsal"
193,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",193,"Baalbek","Municipality","Municipality",NA,NA
194,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",194,"Bachwat","Municipality","Municipality",NA,"Bechouat"
195,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",195,"Bait Chama","Municipality","Municipality",NA,"Chmistar"
196,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",196,"Barka","Municipality","Municipality",NA,"Barqa"
197,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",197,"Bednayel","Municipality","Municipality",NA,NA
198,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",198,"Bouday","Municipality","Municipality",NA,NA
199,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",199,"Brital","Municipality","Municipality",NA,NA
200,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",200,"Btédy","Municipality","Municipality",NA,"Btedaai"
201,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",201,"Chaïbé","Municipality","Municipality",NA,NA
202,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",202,"Chaat","Municipality","Municipality",NA,NA
203,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",203,"Chemistar","Municipality","Municipality",NA,"Chmistar"
204,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",204,"Chlifa","Municipality","Municipality",NA,NA
205,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",205,"Conflict","Municipality","Municipality",NA,NA
206,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",206,"Couvent St Maron","Municipality","Municipality",NA,NA
207,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",207,"Dair El-Ahmar","Municipality","Municipality",NA,"Deir El Ahmar"
208,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",208,"Dar El-Ouassia","Municipality","Municipality",NA,NA
209,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",209,"Douress","Municipality","Municipality",NA,"Douris"
210,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",210,"El-Ram","Municipality","Municipality",NA,"Ram"
211,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",211,"Haddet","Municipality","Municipality",NA,"Hadath"
212,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",212,"Ham","Municipality","Municipality",NA,NA
213,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",213,"Haouch el Nabi","Municipality","Municipality",NA,"Haouch el Nabi"
214,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",214,"Haouche Al-Sonaid","Municipality","Municipality",NA,"Haouch Snaid"
215,125,"LBN","Lebanon",2,"Baalbak - Hermel",3,"Baalbeck",215,"Haouche Barada","Municipality","Municipality",NA,NA
