RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	-1730773	-2425652	1.916667	32.75	1:55:00N	32:45:00E	36NVH7219711852	NA36-10	A	ADMD		UG	99				N	eng	Kwania		KWANIACOUNTY	Kwania County	Kwania County	KWANIACOUNTY	Kwania County	Kwania County		2011-07-05	1,2,3,4,5	1			2017-03-30		
3	-1733543	-2429042	1.5	33.75	1:30:00N	33:45:00E	36NWG8343065810	NA36-11	A	ADMD		UG	G9				N		Ngora		NGORACOUNTY	Ngora County	Ngora County	NGORACOUNTY	Ngora County	Ngora County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1726567	-2420644	2.333333	34.25	2:20:00N	34:15:00E	36NXH3899057967	NA36-07	A	ADMD		UG	G8				N		Bokora		BOKORACOUNTY	Bokora County	Bokora County	BOKORACOUNTY	Bokora County	Bokora County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1734623	-2430399	2	34.5	2:00:00N	34:30:00E	36NXH6683121137	NA36-08	A	ADMD		UG	91				N		Pian		PIANCOUNTY	Pian County	Pian County	PIANCOUNTY	Pian County	Pian County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1732083	-2427273	1.083333	34.166667	1:05:00N	34:10:00E	36NXG2980719766	NA36-11	A	ADMD		UG	B1				N		Mbale		TERRITORYOFMBALE	Territory of Mbale	Territory of Mbale	MBALE TERRITORYOF	Mbale, Territory of	Mbale, Territory of		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1726913	-2421041	.333333	33.75	0:20:00N	33:45:00E	36NWF8345736846	NA36-15	A	ADMD		UG	66				N		Bukoli		BUKOLICOUNTY	Bukoli County	Bukoli County	BUKOLICOUNTY	Bukoli County	Bukoli County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1726671	-2420764	1.083333	33.133333	1:05:00N	33:08:00E	36NWG1483419741	NA36-11	A	ADMD		UG	A4				N		Bugabula		BUGABULACOUNTY	Bugabula County	Bugabula County	BUGABULACOUNTY	Bugabula County	Bugabula County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1727316	-2421490	.416667	33.466667	0:25:00N	33:28:00E	36NWF5192846056	NA36-15	A	ADMD		UG	86				N	eng	Butembe Bunya		BUTEMBEBUNYACOUNTY	Butembe Bunya County	Butembe Bunya County	BUTEMBEBUNYACOUNTY	Butembe Bunya County	Butembe Bunya County		2011-07-05	1,2,3,4,5	1			2016-10-24		
3	-1731591	-2426693	.75	33.333333	0:45:00N	33:20:00E	36NWF3708982899	NA36-15	A	ADMD		UG	G4				N		Luuka		LUUKACOUNTY	Luuka County	Luuka County	LUUKACOUNTY	Luuka County	Luuka County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1735019	-2430875	1.333333	34.583333	1:20:00N	34:35:00E	36NXG7616047430	NA36-12	A	ADM2		UG	F9				N		Sebei		SEBEIDISTRICT	Sebei District	Sebei District	SEBEIDISTRICT	Sebei District	Sebei District		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1734988	-2430838	.416667	34	0:25:00N	34:00:00E	36NXF1127846061	NA36-15	A	ADMD		UG	67				N	eng	Samia Bugwe		SAMIABUGWECOUNTY	Samia Bugwe County	Samia Bugwe County	SAMIABUGWECOUNTY	Samia Bugwe County	Samia Bugwe County		2011-07-05	1,2,3,4,5	1			2016-06-15		
3	-1726631	-2420718	1.083333	33.833333	1:05:00N	33:50:00E	36NWG9271619754	NA36-11	A	ADMD		UG	F6				V				BUDAKA	Budaka	Budaka	BUDAKA	Budaka	Budaka		2011-07-05	1,2,3,4,5				1993-09-01		
3	-1726631	-2420721	1.083333	33.833333	1:05:00N	33:50:00E	36NWG9271619754	NA36-11	A	ADMD		UG	F6				N		Budaka Bugwere		BUDAKABUGWERECOUNTY	Budaka Bugwere County	Budaka Bugwere County	BUDAKABUGWERECOUNTY	Budaka Bugwere County	Budaka Bugwere County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1729917	-2424646	.75	33.5	0:45:00N	33:30:00E	36NWF5563382901	NA36-15	A	ADMD		UG	A3				N		Kigulu		KIGULUCOUNTY	Kigulu County	Kigulu County	KIGULUCOUNTY	Kigulu County	Kigulu County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1728285	-2422683	1.8	33.25	1:48:00N	33:15:00E	36NWG2780598957	NA36-11	A	ADMD		UG	80				N		Kaberamaido		KABERAMAIDOCOUNTY	Kaberamaido County	Kaberamaido County	KABERAMAIDOCOUNTY	Kaberamaido County	Kaberamaido County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1735356	-2431303	2	34	2:00:00N	34:00:00E	36NXH1121321095	NA36-07	A	ADMD		UG	A6				N		Usuku		USUKUCOUNTY	Usuku County	Usuku County	USUKUCOUNTY	Usuku County	Usuku County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1730753	-2425625	1.416667	33.916667	1:25:00N	33:55:00E	36NXG0197556605	NA36-11	A	ADMD		UG	46				N		Kumi		KUMICOUNTY	Kumi County	Kumi County	KUMICOUNTY	Kumi County	Kumi County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1735164	-2431045	1.75	33.583333	1:45:00N	33:35:00E	36NWG6488193438	NA36-11	A	ADMD		UG	95				N		Soroti		SOROTICOUNTY	Soroti County	Soroti County	SOROTICOUNTY	Soroti County	Soroti County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1732026	-2427211	2.583333	34.5	2:35:00N	34:30:00E	36NXH6676385636	NA36-08	A	ADMD		UG	88				N		Matheniko		MATHENIKOCOUNTY	Matheniko County	Matheniko County	MATHENIKOCOUNTY	Matheniko County	Matheniko County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1727735	-2422000	1.966667	33.05	1:58:00N	33:03:00E	36NWH0556017377	NA36-11	A	ADMD		UG	C7				N		Dokolo		DOKOLOCOUNTY	Dokolo County	Dokolo County	DOKOLOCOUNTY	Dokolo County	Dokolo County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1726698	-2420792	1	31.3	1:00:00N	31:18:00E	36NUG1083310579	NA36-09	A	ADMD		UG	41				V				BUGANGADZI	Bugangadzi	Bugangadzi	BUGANGADZI	Bugangadzi	Bugangadzi		2011-07-06	1,2,3,4,5				1993-09-01		
3	-1726698	-2420794	1	31.3	1:00:00N	31:18:00E	36NUG1083310579	NA36-09	A	ADMD		UG	41				N		Bugangazi		BUGANGAZICOUNTY	Bugangazi County	Bugangazi County	BUGANGAZICOUNTY	Bugangazi County	Bugangazi County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1727429	-2421614	.916667	31	0:55:00N	31:00:00E	36NTG7743301381	NA36-13	A	ADMD		UG	41				N		Buyaga		BUYAGACOUNTY	Buyaga County	Buyaga County	BUYAGACOUNTY	Buyaga County	Buyaga County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1730119	-2424869	-.833333	29.75	0:50:00S	29:45:00E	35MRV0609207785	SA35-04	A	ADMD		UG	82				N		Kinkizi		KINKIZICOUNTY	Kinkizi County	Kinkizi County	KINKIZICOUNTY	Kinkizi County	Kinkizi County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1727152	-2421313	.666667	30.333333	0:40:00N	30:20:00E	36NTF0317973767	NA36-13	A	ADMD		UG	79				N	eng	Burahya		BURAHYACOUNTY	Burahya County	Burahya County	BURAHYACOUNTY	Burahya County	Burahya County		2011-07-06	1,2,3,4,5	1			2016-09-28		
3	-1735073	-2430933	-.333333	32.333333	0:20:00S	32:20:00E	36MVE2581663154	SA36-02	A	ADMD		UG	36				N		Sese		SESECOUNTY	Sese County	Sese County	SESECOUNTY	Sese County	Sese County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1730821	-2425705	.416667	32.583333	0:25:00N	32:35:00E	36NVF5363646055	NA36-14	A	ADMD		UG	96				N				KYADONDOCOUNTY	Kyadondo County	Kyadondo County	KYADONDOCOUNTY	Kyadondo County	Kyadondo County		2011-07-06	1,2,3,4,5	1			2016-11-18		
3	-1727138	-2421296	-.25	30	0:15:00S	30:00:00E	36MSE6602572329	SA36-01	A	ADMD		UG	H4				N		Bunyaruguru		BUNYARUGURUCOUNTY	Bunyaruguru County	Bunyaruguru County	BUNYARUGURUCOUNTY	Bunyaruguru County	Bunyaruguru County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1727289	-2421461	.2	32.133333	0:12:00N	32:08:00E	36NVF0355922109	NA36-14	A	ADMD		UG	F1				N		Butambala		BUTAMBALACOUNTY	Butambala County	Butambala County	BUTAMBALACOUNTY	Butambala County	Butambala County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1727011	-2421147	1	32.25	1:00:00N	32:15:00E	36NVG1655410540	NA36-10	A	ADMD		UG	D9				N		Bulemezi		BULEMEZICOUNTY	Bulemezi County	Bulemezi County	BULEMEZICOUNTY	Bulemezi County	Bulemezi County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1727011	-2421200	1	32.25	1:00:00N	32:15:00E	36NVG1655410540	NA36-10	A	ADMD		UG	D9				V				BULUMEZI	Bulumezi	Bulumezi	BULUMEZI	Bulumezi	Bulumezi		2011-07-06	1,2,3,4,5				1993-09-01		
3	-1728345	-2422759	-.25	31.2	0:15:00S	31:12:00E	36MTE9967472354	SA36-01	A	ADMD		UG	D5				N		Kabula		KABULACOUNTY	Kabula County	Kabula County	KABULACOUNTY	Kabula County	Kabula County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1730157	-2425992	1.666667	32.75	1:40:00N	32:45:00E	36NVG7219384219	NA36-10	A	ADMD		UG	B7				V				KYOGA	Kyoga	Kyoga	KYOGA	Kyoga	Kyoga		2011-07-06	1,2,3,4,5				1993-09-01		
3	-1730157	-2424914	1.666667	32.75	1:40:00N	32:45:00E	36NVG7219384219	NA36-10	A	ADMD		UG	B7				N	eng	Kioga		KIOGACOUNTY	Kioga County	Kioga County	KIOGACOUNTY	Kioga County	Kioga County		2011-07-06	1,2,3,4,5	1			2016-11-02		
3	-1732725	-2428064	.666667	30.666667	0:40:00N	30:40:00E	36NTF4030473748	NA36-13	A	ADMD		UG	85				N		Mwenge		MWENGECOUNTY	Mwenge County	Mwenge County	MWENGECOUNTY	Mwenge County	Mwenge County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1732056	-2427244	0	32.133333	0:00:00N	32:08:00E	36NVF0355800000	NA36-14	A	ADMD		UG	89				N		Mawokota		MAWOKOTACOUNTY	Mawokota County	Mawokota County	MAWOKOTACOUNTY	Mawokota County	Mawokota County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1733847	-2429411	-.25	30.833333	0:15:00S	30:50:00E	36MTE5884972348	SA36-01	A	ADMD		UG	D3				N		Nyabushozi		NYABUSHOZICOUNTY	Nyabushozi County	Nyabushozi County	NYABUSHOZICOUNTY	Nyabushozi County	Nyabushozi County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1728127	-2422481	-.833333	30.916667	0:50:00S	30:55:00E	36MTE6815007830	SA36-01	A	ADMD		UG	C9				N		Isingiro		ISINGIROCOUNTY	Isingiro County	Isingiro County	ISINGIROCOUNTY	Isingiro County	Isingiro County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1728127	-2422474	-.833333	30.916667	0:50:00S	30:55:00E	36MTE6815007830	SA36-01	A	ADMD		UG	C9				V				ISHINGIRO	Ishingiro	Ishingiro	ISHINGIRO	Ishingiro	Ishingiro		2011-07-06	1,2,3,4,5				1993-09-01		
3	-1726805	-2420921	-.3	30.3	0:18:00S	30:18:00E	36MSE9945066804	SA36-01	A	ADMD		UG	E6				V				BUHWEZU	Buhwezu	Buhwezu	BUHWEZU	Buhwezu	Buhwezu		2011-07-06	1,2,3,4,5				1993-09-01		
3	-1726805	-2420920	-.3	30.3	0:18:00S	30:18:00E	36MSE9945066804	SA36-01	A	ADMD		UG	E6				N		Buhweju		BUHWEJUCOUNTY	Buhweju County	Buhweju County	BUHWEJUCOUNTY	Buhweju County	Buhweju County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1727370	-2421551	.083333	33.25	0:05:00N	33:15:00E	36NWF2781909211	NA36-15	A	ADMD		UG	F2				N	eng	Buvuma		BUVUMACOUNTY	Buvuma County	Buvuma County	BUVUMACOUNTY	Buvuma County	Buvuma County		2011-07-06	1,2,3,4,5	1			2016-10-24		
3	-1727916	-2422234	.166667	31.75	0:10:00N	31:45:00E	36NUF6089618426	NA36-14	A	ADMD		UG	F4				N		Gomba		GOMBACOUNTY	Gomba County	Gomba County	GOMBACOUNTY	Gomba County	Gomba County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1730837	-2425724	.5	31	0:30:00N	31:00:00E	36NTF7741355299	NA36-13	A	ADMD		UG	G2				N		Kyaka		KYAKACOUNTY	Kyaka County	Kyaka County	KYAKACOUNTY	Kyaka County	Kyaka County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1734780	-2430599	-1.083333	30.033333	1:05:00S	30:02:00E	36MSD6979480097	SA36-05	A	ADMD		UG	34				N		Rukiga		RUKIGACOUNTY	Rukiga County	Rukiga County	RUKIGACOUNTY	Rukiga County	Rukiga County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1734880	-2430715	-.833333	30.416667	0:50:00S	30:25:00E	36MTE1247207797	SA36-01	A	ADMD		UG	59				N		Rwampara		RWAMPARACOUNTY	Rwampara County	Rwampara County	RWAMPARACOUNTY	Rwampara County	Rwampara County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1734880	-2430488	-.833333	30.416667	0:50:00S	30:25:00E	36MTE1247207797	SA36-01	A	ADMD		UG	59				V				RUAMPARA	Ruampara	Ruampara	RUAMPARA	Ruampara	Ruampara		2011-07-06	1,2,3,4,5				1993-09-01		
3	-1735083	-2430944	-.7	30.3	0:42:00S	30:18:00E	36MSE9946822542	SA36-01	A	ADMD		UG	H6				N		Shema		SHEMACOUNTY	Shema County	Shema County	SHEMACOUNTY	Shema County	Shema County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1729264	-2423875	-.466667	30.583333	0:28:00S	30:35:00E	36MTE3101448373	SA36-01	A	ADMD		UG	B2				N		Kashari		KASHARICOUNTY	Kashari County	Kashari County	KASHARICOUNTY	Kashari County	Kashari County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1735167	-2431050	.916667	34.333333	0:55:00N	34:20:00E	36NXG4836101347	NA36-15	A	ADMD		UG	D6				N		South Bugisu		SOUTHBUGISUCOUNTY	South Bugisu County	South Bugisu County	SOUTHBUGISUCOUNTY	South Bugisu County	South Bugisu County		2011-07-05	1,2,3,4,5	1			1993-09-01		
3	-1735167	-2431049	.916667	34.333333	0:55:00N	34:20:00E	36NXG4836101347	NA36-15	A	ADMD		UG	D6				V	eng			SOUTHBUGISHU	South Bugishu	South Bugishu	SOUTHBUGISHU	South Bugishu	South Bugishu		2011-07-05	1,2,3,4,5				2016-10-20		
3	-1731971	-2427142	1.833333	32.416667	1:50:00N	32:25:00E	36NVH3512202650	NA36-10	A	ADMD		UG	99				N		Maruzi		MARUZICOUNTY	Maruzi County	Maruzi County	MARUZICOUNTY	Maruzi County	Maruzi County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1732395	-2427675	.75	31.166667	0:45:00N	31:10:00E	36NTF9597882940	NA36-13	A	ADM2		UG	41				V				MUBENDEDIVISION	Mubende Division	Mubende Division	MUBENDEDIVISION	Mubende Division	Mubende Division		2011-07-06	1,2,3,4,5				1993-09-01		
3	-1732395	-2427674	.75	31.166667	0:45:00N	31:10:00E	36NTF9597882940	NA36-13	A	ADM2		UG	41				N		Mubende		MUBENDEDISTRICT	Mubende District	Mubende District	MUBENDEDISTRICT	Mubende District	Mubende District		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1727579	-2421783	1	34.166667	1:00:00N	34:10:00E	36NXG2981010553	NA36-11	A	ADMD		UG	B1				N	eng	Central Bugisu		CENTRALBUGISUCOUNTY	Central Bugisu County	Central Bugisu County	CENTRALBUGISUCOUNTY	Central Bugisu County	Central Bugisu County		2011-07-05	1,2,3,4,5	1			2016-10-20		
3	-1727579	-2421784	1	34.166667	1:00:00N	34:10:00E	36NXG2981010553	NA36-11	A	ADMD		UG	B1				V	eng			CENTRALBUSGISHU	Central Busgishu	Central Busgishu	CENTRALBUSGISHU	Central Busgishu	Central Busgishu		2011-07-05	1,2,3,4,5				2016-10-20		
3	-1726638	-2420729	-.416667	31.666667	0:25:00S	31:40:00E	36MUE5162453933	SA36-02	A	ADMD		UG	71				V				BUDDO	Buddo	Buddo	BUDDO	Buddo	Buddo		2011-07-06	1,2,3,4,5				1993-09-01		
3	-1726638	-2420730	-.416667	31.666667	0:25:00S	31:40:00E	36MUE5162453933	SA36-02	A	ADMD		UG	71				N		Buddu		BUDDUCOUNTY	Buddu County	Buddu County	BUDDUCOUNTY	Buddu County	Buddu County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1735297	-2431215	.75	34.2	0:45:00N	34:12:00E	36NXF3352882916	NA36-15	A	ADMD		UG	76				N	eng	Tororo		TOROROCOUNTY	Tororo County	Tororo County	TOROROCOUNTY	Tororo County	Tororo County		2011-07-05	1,2,3,4,5	1			2016-10-20		
3	-1727500	-2421694	.833333	30.05	0:50:00N	30:03:00E	36NSF7162792231	NA36-13	A	ADMD		UG	28				N	eng	Bwamba		BWAMBACOUNTY	Bwamba County	Bwamba County	BWAMBACOUNTY	Bwamba County	Bwamba County		2011-07-06	1,2,3,4,5	1			2016-09-28		
3	-1730823	-2425708	.416667	32.833333	0:25:00N	32:50:00E	36NVF8145546054	NA36-14	A	ADMD		UG	90				V				KYAGGWE	Kyaggwe	Kyaggwe	KYAGGWE	Kyaggwe	Kyaggwe		2011-07-06	1,2,3,4,5				1993-09-01		
3	-1730823	-2425709	.416667	32.833333	0:25:00N	32:50:00E	36NVF8145546054	NA36-14	A	ADMD		UG	90				N				KYAGWECOUNTY	Kyagwe County	Kyagwe County	KYAGWECOUNTY	Kyagwe County	Kyagwe County		2011-07-06	1,2,3,4,5	1			2016-11-18		
3	-1727249	-2421419	.083333	30	0:05:00N	30:00:00E	36NSF6602209224	NA36-13	A	ADMD		UG	40				N		Busongora		BUSONGORACOUNTY	Busongora County	Busongora County	BUSONGORACOUNTY	Busongora County	Busongora County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1734857	-2430687	-.666667	29.866667	0:40:00S	29:52:00E	35MRV1910126220	SA35-04	A	ADMD		UG	93				N		Ruzhumbura		RUZHUMBURACOUNTY	Ruzhumbura County	Ruzhumbura County	RUZHUMBURACOUNTY	Ruzhumbura County	Ruzhumbura County		2011-07-06	1,2,3,4,5	1			1993-09-01		
3	-1734857	-2430688	-.666667	29.866667	0:40:00S	29:52:00E	35MRV1910126220	SA35-04	A	ADMD		UG	93				V				RUZUMBURA	Ruzumbura	Ruzumbura	RUZUMBURA	Ruzumbura	Ruzumbura		2011-07-06	1,2,3,4,5				1993-09-01		
