RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	-2037941	-2830113	2.35	31.066667	2:21:00N	31:04:00E	36NTH8500759896	NA36-05	T	HLL		CG	00			UG	N				AMINZI	Aminzi	Aminzi	AMINZI	Aminzi	Aminzi		1994-03-22	1,2,3,4,5	1			1993-09-01		
3	-2048348	-2842743	-1.05	29.566667	1:03:00S	29:34:00E	35MQU8565483826	SA35-08	T	MT		CG	11			UG	N				CHIKOMO	Chikomo	Chikomo	CHIKOMO	Chikomo	Chikomo		2016-09-29	1,2,3,4,5				1993-09-01		
3	-1733579	-2429100	-.9	29.583333	0:54:00S	29:35:00E	35MQV8752300421	SA35-04	T	MT		UG	00			UG	N				NKABWA	Nkabwa	Nkabwa	NKABWA	Nkabwa	Nkabwa		1994-03-22	1,2,3,4,5	1			1993-09-01		
3	-2256573	-3114783	1.533333	34.866667	1:32:00N	34:52:00E	36NYG0767669570	NA36-12	T	MT		KE	00			UG	N				MORUKOKOIKORENYANG	Morukokoi Korenyang	Morukokoi Korenyang	MORUKOKOIKORENYANG	Morukokoi Korenyang	Morukokoi Korenyang		1994-03-22	1,2,3,4,5				1993-09-01		
3	-3432451	-4870703	-1.3844	29.644	1:23:04S	29:38:38E	35MQU9423146818	SA35-08	T	VLC		UG	43			UG	N				MGAHINGA	Mgahinga	Mgahinga	MGAHINGA	Mgahinga	Mgahinga		2011-07-06	1,2,3,4,5,6,7				2002-02-06		
3	-2061258	-2858669	2.383001	30.842649	2:22:59N	30:50:34E	36NTH6009063583	NA36-05	T	MT		CG,UG				UG	N				CHO	Cho	Cho	CHO	Cho	Cho		2011-12-05	1,2,3,4,5				1993-09-01		
3	-1732031	-2427217	3.74204	32.416217	3:44:31N	32:24:58E	36NVK3517613635	NA36-02	T	HLL		OD,UG				UG	N				MATOKO	Matoko	Matoko	MATOKO	Matoko	Matoko		2011-12-21	1,2,3,4,5	1			1993-09-01		
3	-5226	-7581	3.531268	32.099494	3:31:53N	32:05:58E	36NUJ9998190365	NA36-02	T	HLL		OD,UG				UG	N				EBIJO	Ebijo	Ebijo	EBIJO	Ebijo	Ebijo		2011-12-23	1,2,3,4,5				1993-09-01		
3	-2059179	13067864	.409652	29.890541	0:24:35N	29:53:26E	35NRA2177445337	NA35-16	T	MTS		CG,UG				UG	N	eng			RWENZORIMOUNTAINS	Rwenzori Mountains	Rwenzori Mountains	RWENZORIMOUNTAINS	Rwenzori Mountains	Rwenzori Mountains		2012-05-02	1,2,3,4,5,6,7,8,9	1			2011-06-22		
3	-3432464	-4870775	-1.38629	29.589142	1:23:11S	29:35:21E	35MQU8812246615	SA35-08	T	VLC		CG,RW,UG				UG	N				SABINIO	Sabinio	Sabinio	SABINIO	Sabinio	Sabinio		2012-11-26	1,2,3,4,5,6,7,8,9				2002-02-06		
3	-2042342	-2835428	-1.016667	29.566667	1:01:00S	29:34:00E	35MQU8565787514	SA35-08	T	MT		CG	11			UG	N				NTEKO	Nteko	Nteko	NTEKO	Nteko	Nteko		2016-09-29	1,2,3,4,5	1			1993-09-01		
3	-2181998	-3018030	-1.483333	29.916667	1:29:00S	29:55:00E	35MRU2458535833	SA35-08	T	MT		RW	00			UG	N				SANJA	Sanja	Sanja	SANJA	Sanja	Sanja		1994-03-22	1,2,3,4,5				1993-09-01		
1	-1725837	14476319	3.840682	32.938989	3:50:26N	32:56:20E	36NVK9322624517	NA36-02	T	MTS		OD,UG				UG	N				AGOROMOUNTAINS	Agoro Mountains	Agoro Mountains	AGOROMOUNTAINS	Agoro Mountains	Agoro Mountains		2013-10-28	1,2,3,4,5	1			2013-10-28		
3	-1725819	-2419722	3.765934	32.720199	3:45:57N	32:43:13E	36NVK6893216260	NA36-02	T	MT		OD,UG				UG	N				AGU	Agu	Agu	AGU	Agu	Agu		2013-11-18	1,2,3,4,5	1			2013-11-18		
3	-10091	14475985	3.815599	32.901163	3:48:56N	32:54:04E	36NVK8902621745	NA36-02	T	MT		OD,UG				UG	V				LOMWAKA	Lomwaka	Lomwaka	LOMWAKA	Lomwaka	Lomwaka		2013-10-28	1,2,3,4,5				2013-10-28		
3	-10091	14475989	3.815599	32.901163	3:48:56N	32:54:04E	36NVK8902621745	NA36-02	T	MT		OD,UG				UG	N				ILALA	Ilala	Ilala	ILALA	Ilala	Ilala		2013-10-28	1,2,3,4,5	1			2013-10-28		
1	-1735351	14514736	4.053758	33.811806	4:03:14N	33:48:43E	36NWK9011248115	NB36-15	T	HLL		OD,UG				UG	N				URONGO	Urongo	Urongo	URONGO	Urongo	Urongo		2013-11-18	1,2,3,4,5	1			2013-11-18		
3	-1731323	-2426340	3.749975	33.512772	3:45:00N	33:30:46E	36NWK5693814508	NA36-03	T	MT		OD,UG				UG	N				LONYILI	Lonyili	Lonyili	LONYILI	Lonyili	Lonyili		2014-01-09	1,2,3,4,5	1			1993-09-01		
3	-11355	-17730	3.890955	33.02726	3:53:27N	33:01:38E	36NWK0302630074	NA36-03	T	MT		OD,UG				UG	N				MODOLE	Modole	Modole	MODOLE	Modole	Modole		2014-01-03	1,2,3,4,5				1993-09-01		
3	-3432460	-4870732	-1.3806	29.6773	1:22:50S	29:40:38E	35MQU9794047234	SA35-08	T	VLC		RW,UG				UG	N				MUHAVURA	Muhavura	Muhavura	MUHAVURA	Muhavura	Muhavura		2016-10-04	1,2,3,4,5,6,7,8				2002-02-06		
3	-2063234	-3022957	2.5	30.75	2:30:00N	30:45:00E	36NTH4980476541	NA36-05	T	HLL		CG,UG				UG	N				ZEU	Zeu	Zeu	ZEU	Zeu	Zeu		2016-10-11	1,2,3,4,5				2016-10-11		
3	-2053942	-2849625	.385329	29.872909	0:23:07N	29:52:22E	35NRA1981142644	NA35-16	T	PK		CG,UG				UG	N	eng			MARGHERITAPEAK	Margherita Peak	Margherita Peak	MARGHERITAPEAK	Margherita Peak	Margherita Peak		2016-10-04	1,2,3,4,5,6,7,8,9	1			1993-09-01		
3	-2057465	13067991	.384492	29.872619	0:23:04N	29:52:21E	35NRA1977842552	NA35-16	T	PK		CG,UG				UG	N	eng			MOUNTSTANLEY	Mount Stanley	Mount Stanley	STANLEY MOUNT	Stanley, Mount	Stanley, Mount		2016-10-04	1,2,3,4,5,6,7,8	1			2016-10-04		
3	13731391	17488264	2.604628	34.836971	2:36:17N	34:50:13E	36NYH0423488040	NA36-08	T	PASS		KE,UG				UG	N				LOODOOTPASS	Loodoot Pass	Loodoot Pass	LOODOOTPASS	Loodoot Pass	Loodoot Pass		2016-07-29	1,2,3,4,5	2			2016-07-29		
3	-2249520	-3105775	2.049551	34.980783	2:02:58N	34:58:51E	36NYH2031626674	NA36-08	T	HLL		KE,UG				UG	N				KATUMAKALE	Katumakale	Katumakale	KATUMAKALE	Katumakale	Katumakale		2016-06-16	1,2,3,4,5	1			2016-06-16		
3	-2241814	-3096034	2.360933	34.920495	2:21:39N	34:55:14E	36NYH1356361103	NA36-08	T	HLL		KE,UG				UG	V				APEKIDORI	Apekidori	Apekidori	APEKIDORI	Apekidori	Apekidori		2016-06-16	1,2,3,4,5				2016-06-23		
3	13786884	17582538	2.200896	34.946498	2:12:03N	34:56:47E	36NYH1648043408	NA36-08	T	HLL		KE,UG				UG	N				LEWILEWI	Lewilewi	Lewilewi	LEWILEWI	Lewilewi	Lewilewi		2016-07-27	1,2	1			2016-07-27		
3	-2255965	-3113924	1.98359	34.984606	1:59:01N	34:59:05E	36NYH2075019380	NA36-12	T	HLL		KE,UG				UG	N			Morua	MORUAMERI	Morua Meri	Morua Meri	MORUAMERI	Morua Meri	Morua Meri		2018-01-25	1,2,3,4,5	2			2018-01-25		
3	-2249199	-3105392	1.43388	34.802449	1:26:02N	34:48:09E	36NYG0053858566	NA36-12	T	SCRP		KE,UG				UG	N				KASAURIAESCARPMENT	Kasauria Escarpment	Kasauria Escarpment	KASAURIAESCARPMENT	Kasauria Escarpment	Kasauria Escarpment		2018-01-18	1,2,3,4,5	2			2018-01-23		
3	-2256572	-3114763	1.550527	34.905565	1:33:02N	34:54:20E	36NYG1200471476	NA36-12	T	HLL		KE,UG				UG	N				MORUEBUNAKWANAMOR	Moruebu Nakwanamor	Moruebu Nakwanamor	MORUEBUNAKWANAMOR	Moruebu Nakwanamor	Moruebu Nakwanamor		2018-01-18	1,2,3,4,5	2			2018-01-23		
3	-2263940	-3124406	1.262053	34.83286	1:15:43N	34:49:58E	36NYG0393739567	NA36-12	T	HLL		KE,UG				UG	N				TURKWEL	Turkwel	Turkwel	TURKWEL	Turkwel	Turkwel		2018-01-18	1,2,3,4,5	2			2018-01-23		
3	-2252347	-3109243	1.603175	34.960786	1:36:11N	34:57:39E	36NYG1814477304	NA36-12	T	HLL		KE,UG				UG	V				KORUKURAO	Korukurao	Korukurao	KORUKURAO	Korukurao	Korukurao		2018-01-18	1,2,3,4,5				2018-01-18		
3	-2252295	-3109180	1.525559	34.864676	1:31:32N	34:51:53E	36NYG0745668710	NA36-12	T	HLL		KE,UG				UG	N				KORINYANG	Korinyang	Korinyang	KORINYANG	Korinyang	Korinyang		2018-01-18	1,2,3,4,5	2			2018-01-23		
3	-2262153	-3122091	1.57513	34.944092	1:34:30N	34:56:39E	36NYG1628974201	NA36-12	T	HLL		KE,UG				UG	N				SARAT	Sarat	Sarat	SARAT	Sarat	Sarat		2018-01-18	1,2,3,4,5				2018-01-23		
3	-1727949	-2422272	1.455057	34.845617	1:27:18N	34:50:44E	36NYG0534160912	NA36-12	T	HLL		KE,UG				UG	N			Murua	MURUAGUGOI	Murua Gugoi	Murua Gugoi	MURUAGUGOI	Murua Gugoi	Murua Gugoi		2018-01-25	1,2,3,4,5	1			2018-01-25		
3	-2259012	-3117964	4.134103	34.0618	4:08:03N	34:03:42E	36NXK1785357029	NB36-15	T	HLL		KE,UG				UG	N				MURUANGAPONGA	Murua Ngaponga	Murua Ngaponga	MURUANGAPONGA	Murua Ngaponga	Murua Ngaponga		2018-05-14	1,2,3,4,5	2			2018-05-14		
3	-2263430	-3123777	3.777331	34.186151	3:46:38N	34:11:10E	36NXK3171317604	NA36-03	T	HLL		KE,UG				UG	N			Murua	MURUATHAE	Murua Thae	Murua Thae	MURUATHAE	Murua Thae	Murua Thae		2018-07-10	1,2,3,4,5	1			2018-07-19		
3	-2258317	-3117079	3.03855	34.575757	3:02:19N	34:34:33E	36NXJ7512035982	NA36-04	T	HLL		KE,UG				UG	N				NAMORUKIRIENOK	Namoru-Kirienok	Namoru-Kirienok	NAMORUKIRIENOK	Namoru-Kirienok	Namoru-Kirienok		2015-12-14	1,2,3,4,5				2018-07-13		
3	-1731345	-2426378	3.721646	34.383065	3:43:18N	34:22:59E	36NXK5359311480	NA36-03	T	HLL		UG	D1			UG	N				LOPWOK	Lopwok	Lopwok	LOPWOK	Lopwok	Lopwok		2018-07-17	1,2,3,4,5	2			2018-07-17		
3	-3432464	-4870748	-1.38629	29.589142	1:23:11S	29:35:21E	35MQU8812246615	SA35-08	T	VLC		CG,RW,UG					V				SABINO	Sabino	Sabino	SABINO	Sabino	Sabino		2012-11-26	1,2,3,4,5,6,7,8,9				2002-02-06		
3	-3432464	-4870747	-1.38629	29.589142	1:23:11S	29:35:21E	35MQU8812246615	SA35-08	T	VLC		CG,RW,UG				CG	N			Volcan	VOLCANSABINYO	Volcan Sabinyo	Volcan Sabinyo	SABINYO VOLCAN	Sabinyo, Volcan	Sabinyo, Volcan		2012-11-26	1,2,3,4,5,6,7,8,9	1			2002-02-06		
3	-3432464	-4870745	-1.38629	29.589142	1:23:11S	29:35:21E	35MQU8812246615	SA35-08	T	VLC		CG,RW,UG				RW	N			Volcan	VOLCANSABYINYO	Volcan Sabyinyo	Volcan Sabyinyo	SABYINYO VOLCAN	Sabyinyo, Volcan	Sabyinyo, Volcan		2012-11-26	1,2,3,4,5,6,7,8,9				2002-02-06		
3	-3432464	-4870743	-1.38629	29.589142	1:23:11S	29:35:21E	35MQU8812246615	SA35-08	T	VLC		CG,RW,UG					V				MOUNTSABINIO	Mount Sabinio	Mount Sabinio	SABINIO MOUNT	Sabinio, Mount	Sabinio, Mount		2012-11-26	1,2,3,4,5,6,7,8,9				2002-02-06		
3	-2061258	-2857124	2.383001	30.842649	2:22:59N	30:50:34E	36NTH6009063583	NA36-05	T	MT		CG,UG					V				SHO	Sho	Sho	SHO	Sho	Sho		2011-12-05	1,2,3,4,5				1993-09-01		
3	-2061258	-2858668	2.383001	30.842649	2:22:59N	30:50:34E	36NTH6009063583	NA36-05	T	MT		CG,UG				CG	V				MONTTSHO	Mont Tsho	Mont Tsho	TSHO MONT	Tsho, Mont	Tsho, Mont		2011-12-05	1,2,3,4,5				2011-12-05		
3	-2061258	13326882	2.383001	30.842649	2:22:59N	30:50:34E	36NTH6009063583	NA36-05	T	MT		CG,UG				CG	N				TSHO	Tsho	Tsho	TSHO	Tsho	Tsho		2011-12-05	1,2,3,4,5	1			2011-12-05		
3	-2037803	-2829943	2.398766	30.954584	2:23:56N	30:57:17E	36NTH7254665307	NA36-05	T	HLL		CG,UG				CG	N				AGU	Agu	Agu	AGU	Agu	Agu		2011-12-05	1,2,3,4,5				2011-12-05		
3	-2037803	-2829942	2.398766	30.954584	2:23:56N	30:57:17E	36NTH7254665307	NA36-05	T	HLL		CG,UG				CG	N				MONTAGU	Mont Agu	Mont Agu	AGU MONT	Agu, Mont	Agu, Mont		2011-12-05	1,2,3,4,5	1			1993-09-01		
3	-2059179	13067865	.409652	29.890541	0:24:35N	29:53:26E	35NRA2177445337	NA35-16	T	MTS		CG,UG					V				RUWENZORIMOUNTAINS	Ruwenzori Mountains	Ruwenzori Mountains	RUWENZORIMOUNTAINS	Ruwenzori Mountains	Ruwenzori Mountains		2012-05-02	1,2,3,4,5,6,7,8,9				2011-06-22		
3	-2059179	-2856095	.409652	29.890541	0:24:35N	29:53:26E	35NRA2177445337	NA35-16	T	MTS		CG,UG					V				RUWENZORIRANGE	Ruwenzori Range	Ruwenzori Range	RUWENZORIRANGE	Ruwenzori Range	Ruwenzori Range		2012-05-02	1,2,3,4,5,6,7,8,9				2011-06-22		
3	-2059179	-2856094	.409652	29.890541	0:24:35N	29:53:26E	35NRA2177445337	NA35-16	T	MTS		CG,UG				CG	N	fra	Ruwenzori	Massif	MASSIFDURUWENZORI	Massif du Ruwenzori	Massif du Ruwenzori	RUWENZORI MASSIFDU	Ruwenzori, Massif du	Ruwenzori, Massif du		2012-05-02	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2059179	13067866	.409652	29.890541	0:24:35N	29:53:26E	35NRA2177445337	NA35-16	T	MTS		CG,UG					V				MONTSRWENZORI	Monts Rwenzori	Monts Rwenzori	RWENZORI MONTS	Rwenzori, Monts	Rwenzori, Monts		2012-05-02	1,2,3,4,5,6,7,8,9				2011-06-22		
3	-2059179	13067967	.409652	29.890541	0:24:35N	29:53:26E	35NRA2177445337	NA35-16	T	MTS		CG,UG					V				RWENZOLI	Rwenzoli	Rwenzoli	RWENZOLI	Rwenzoli	Rwenzoli		2012-05-02	1,2,3,4,5,6,7,8,9				2011-06-22		
3	-2059179	-2848043	.409652	29.890541	0:24:35N	29:53:26E	35NRA2177445337	NA35-16	T	MTS		CG,UG					V				MONTSDELALUNE	Monts de la Lune	Monts de la Lune	LUNE MONTSDELA	Lune, Monts de la	Lune, Monts de la		2012-05-02	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2059179	-2856096	.409652	29.890541	0:24:35N	29:53:26E	35NRA2177445337	NA35-16	T	MTS		CG,UG					V				MOUNTRUWENZORI	Mount Ruwenzori	Mount Ruwenzori	RUWENZORI MOUNT	Ruwenzori, Mount	Ruwenzori, Mount		2012-05-02	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2059179	-2856093	.409652	29.890541	0:24:35N	29:53:26E	35NRA2177445337	NA35-16	T	MTS		CG,UG					V				RUWENZORI	Ruwenzori	Ruwenzori	RUWENZORI	Ruwenzori	Ruwenzori		2012-05-02	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2059179	-2851350	.409652	29.890541	0:24:35N	29:53:26E	35NRA2177445337	NA35-16	T	MTS		CG,UG					V				MOUNTAINSOFTHEMOON	Mountains of the Moon	Mountains of the Moon	MOON MOUNTAINSOFTHE	Moon, Mountains of the	Moon, Mountains of the		2012-05-02	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2063234	-4833909	2.5	30.75	2:30:00N	30:45:00E	36NTH4980476541	NA36-05	T	HLL		CG,UG				CG	N			Mont	MONTZEU	Mont Zeu	Mont Zeu	ZEU MONT	Zeu, Mont	Zeu, Mont		2016-10-11	1,2,3,4,5	1			2016-10-11		
3	-2063234	-2860845	2.5	30.75	2:30:00N	30:45:00E	36NTH4980476541	NA36-05	T	HLL		CG,UG					V				ZEIO	Zeio	Zeio	ZEIO	Zeio	Zeio		2016-10-11	1,2,3,4,5				1993-09-01		
3	-2053942	-2849621	.385329	29.872909	0:23:07N	29:52:22E	35NRA1981142644	NA35-16	T	PK		CG,UG					V				MARGHARITA	Margharita	Margharita	MARGHARITA	Margharita	Margharita		2016-10-04	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2053942	-2849622	.385329	29.872909	0:23:07N	29:52:22E	35NRA1981142644	NA35-16	T	PK		CG,UG					V				MOUNTMARGHERITA	Mount Margherita	Mount Margherita	MARGHERITA MOUNT	Margherita, Mount	Margherita, Mount		2016-10-04	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2053942	-2849624	.385329	29.872909	0:23:07N	29:52:22E	35NRA1981142644	NA35-16	T	PK		CG,UG				CG	N	fra		Pic	PICMARGUERITE	Pic Marguerite	Pic Marguerite	MARGUERITE PIC	Marguerite, Pic	Marguerite, Pic		2016-10-04	1,2,3,4,5,6,7,8,9	2			2011-06-24		
3	-2053942	13068860	.385329	29.872909	0:23:07N	29:52:22E	35NRA1981142644	NA35-16	T	PK		CG,UG					V				MARGHERITA	Margherita	Margherita	MARGHERITA	Margherita	Margherita		2016-10-04	1,2,3,4,5,6,7,8,9				2011-06-24		
3	-2057465	-2853963	.384492	29.872619	0:23:04N	29:52:21E	35NRA1977842552	NA35-16	T	PK		CG,UG					V				MONTNGALIEMA	Mont Ngaliéma	Mont Ngaliema	NGALIEMA MONT	Ngaliéma, Mont	Ngaliema, Mont		2016-10-04	1,2,3,4,5,6,7,8				2011-06-24		
3	-2057465	13067992	.384492	29.872619	0:23:04N	29:52:21E	35NRA1977842552	NA35-16	T	PK		CG,UG					V				MOUNTMARGHERITA	Mount Margherita	Mount Margherita	MARGHERITA MOUNT	Margherita, Mount	Margherita, Mount		2016-10-04	1,2,3,4,5,6,7,8				2011-06-24		
3	-2057465	-2853964	.384492	29.872619	0:23:04N	29:52:21E	35NRA1977842552	NA35-16	T	PK		CG,UG				CG	N	fra		Mont	MONTSTANLEY	Mont Stanley	Mont Stanley	STANLEY MONT	Stanley, Mont	Stanley, Mont		2016-10-04	1,2,3,4,5,6,7,8	2			2016-10-04		
3	-2241814	17507086	2.360933	34.920495	2:21:39N	34:55:14E	36NYH1356361103	NA36-08	T	HLL		KE,UG					N				APENIDOR	Apenidor	Apenidor	APENIDOR	Apenidor	Apenidor		2016-06-16	1,2,3,4,5	1			2016-06-16		
3	13731391	17482373	2.604628	34.836971	2:36:17N	34:50:13E	36NYH0423488040	NA36-08	T	PASS		KE,UG				KE	N				LODOOTPASS	Lodoot Pass	Lodoot Pass	LODOOTPASS	Lodoot Pass	Lodoot Pass		2016-07-29	1,2,3,4,5	1			2016-06-07		
3	-2263046	-3123277	1.166667	34.616667	1:10:00N	34:37:00E	36NXG7988229004	NA36-12	T	GRGE		KE,UG				KE	N				SUAMGORGE	Suam Gorge	Suam Gorge	SUAMGORGE	Suam Gorge	Suam Gorge		2017-10-26	1,2,3,4,5	1			2017-10-25		
3	-2244153	-3113029	1.133333	34.55	1:08:00N	34:33:00E	36NXG7246425314	NA36-12	T	MT		KE,UG					V				MASABA	Masaba	Masaba	MASABA	Masaba	Masaba		2017-10-26	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2244153	-3110547	1.133333	34.55	1:08:00N	34:33:00E	36NXG7246425314	NA36-12	T	MT		KE,UG					V				LIGONYI	Ligonyi	Ligonyi	LIGONYI	Ligonyi	Ligonyi		2017-10-26	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2244153	-3113073	1.133333	34.55	1:08:00N	34:33:00E	36NXG7246425314	NA36-12	T	MT		KE,UG					V				MASAWA	Masawa	Masawa	MASAWA	Masawa	Masawa		2017-10-26	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2244153	-3099034	1.133333	34.55	1:08:00N	34:33:00E	36NXG7246425314	NA36-12	T	MT		KE,UG				KE	N				MOUNTELGON	Mount Elgon	Mount Elgon	ELGON MOUNT	Elgon, Mount	Elgon, Mount		2017-10-26	1,2,3,4,5,6,7,8,9	1			2017-10-25		
3	-2255965	-3114791	1.98359	34.984606	1:59:01N	34:59:05E	36NYH2075019380	NA36-12	T	HLL		KE,UG				KE	N				MORUMERI	Morumeri	Morumeri	MORUMERI	Morumeri	Morumeri		2018-01-25	1,2,3,4,5	1			2018-01-25		
3	-2256572	18824467	1.550527	34.905565	1:33:02N	34:54:20E	36NYG1200471476	NA36-12	T	HLL		KE,UG				KE	N				MORUEBU	Moruebu	Moruebu	MORUEBU	Moruebu	Moruebu		2018-01-18	1,2,3,4,5	1			2018-01-18		
3	-2252347	-3109247	1.603175	34.960786	1:36:11N	34:57:39E	36NYG1814477304	NA36-12	T	HLL		KE,UG					V				KORURAU	Korurau	Korurau	KORURAU	Korurau	Korurau		2018-01-18	1,2,3,4,5				1993-09-01		
