RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
1	-1064075	-1579841	15.6926	3.8588	15:41:33N	3:51:32E	31PET9202635120	ND31-03	H	WAD		ML,NG				ML,NG	N			Vallée	VALLEEDELAHZAR	Vallée de l’Ahzar	Vallee de l'Ahzar	AHZAR VALLEEDEL	Ahzar, Vallée de l’	Ahzar, Vallee de l'		2012-03-09	1,2,3,4,5	1			2012-03-09		
3	10386440	10849003	15.06979	-.460518	15:04:11N	0:27:38W	30PYB7300267619	ND30-04	H	STMI		ML,UV				ML,UV	N				TINBARAZAN	Ti-n-Barazan	Ti-n-Barazan	TINBARAZAN	Ti-n-Barazan	Ti-n-Barazan		2012-10-24	1,2,3,4	1			2012-10-24		
3	-1721375	-2407950	12.01147	-5.659677	12:00:41N	5:39:35W	30PTU1038729222	ND30-13	H	STM		ML,UV				ML,UV	N				BANIFING	Banifing	Banifing	BANIFING	Banifing	Banifing		2012-10-11	1,2,3,4,5	1			2012-10-15		
3	10386678	10849241	15.004688	-.388893	15:00:17N	0:23:20W	30PYB8079260502	ND30-04	H	STMI		ML,UV				ML,UV	N				INABALOUL	I-n-Abaloul	I-n-Abaloul	INABALOUL	I-n-Abaloul	I-n-Abaloul		2012-10-30	1,2,3,4	1			2012-10-30		
3	10386669	10849232	15.029684	-.329109	15:01:47N	0:19:45W	30PYB8719263346	ND30-04	H	WTLD		ML,UV				ML,UV	N				TINDERSAN	Ti-n-Dersan	Ti-n-Dersan	TINDERSAN	Ti-n-Dersan	Ti-n-Dersan		2012-10-30	1,2,3,4	1			2012-10-30		
3	10386676	10849340	15.007789	-.314296	15:00:28N	0:18:51W	30PYB8881560941	ND30-04	H	STMI		ML,UV				ML,UV	N				ADARTIGUEFOUWA	Adartiguéfouwa	Adartiguefouwa	ADARTIGUEFOUWA	Adartiguéfouwa	Adartiguefouwa		2012-10-30	1,2,3,4	1			2012-10-30		
1	-1068460	-1585888	11.826447	-5.405976	11:49:35N	5:24:22W	30PTU3785008491	NC30-01	H	STM		ML,UV				ML,UV	N				GROUMBO	Groumbo	Groumbo	GROUMBO	Groumbo	Groumbo		2012-10-11	1,2,3,4,5	1			2012-10-15		
3	10341283	10753818	14.780065	-1.114491	14:46:48N	1:06:52W	30PYB0294434853	ND30-08	H	WTLD		ML,UV				ML,UV	N				BELAELODJE	Béla Elodjé	Bela Elodje	BELAELODJE	Béla Elodjé	Bela Elodje		2012-11-13	1,2,3,4	1			2012-11-14		
3	10341285	10753820	14.766823	-1.210852	14:46:01N	1:12:39W	30PXB9258133302	ND30-08	H	WTLD		ML,UV				ML,UV	N				PITODE	Pitodé	Pitode	PITODE	Pitodé	Pitode		2012-11-13	1,2,3,4	1			2012-11-14		
3	10341286	10753821	14.772002	-1.171216	14:46:19N	1:10:16W	30PXB9684433910	ND30-08	H	WTLD		ML,UV				ML,UV	N				BELAGONADIE	Béla Gonadié	Bela Gonadie	BELAGONADIE	Béla Gonadié	Bela Gonadie		2012-11-13	1,2,3,4	1			2012-11-14		
3	-1717999	-2410461	14.688111	-1.398181	14:41:17N	1:23:53W	30PXB7247424442	ND30-08	H	WTLD		ML,UV				ML,UV	N				FOGGAGOUNIANGA	Fogga Gounianga	Fogga Gounianga	FOGGAGOUNIANGA	Fogga Gounianga	Fogga Gounianga		2012-11-08	1,2,3,4,5	1			2012-11-14		
3	10341387	10753922	14.830702	-1.2685	14:49:51N	1:16:07W	30PXB8632040322	ND30-08	H	STMI		ML,UV				ML,UV	N				FETOTANNI	Féto Tanni	Feto Tanni	FETOTANNI	Féto Tanni	Feto Tanni		2012-11-13	1,2,3,4	1			2012-11-14		
3	-1724816	10753955	14.71471	-1.362381	14:42:53N	1:21:45W	30PXB7630927412	ND30-08	H	STMI		ML,UV				ML,UV	N				VENDOUMENA	Véndou Ména	Vendou Mena	VENDOUMENA	Véndou Ména	Vendou Mena		2012-11-06	1,2,3,4,5	1			2012-11-13		
3	-1723462	-2416946	14.531942	-1.946895	14:31:55N	1:56:49W	30PXB1346506819	ND30-07	H	STMI		ML,UV				ML,UV	N				SORODJINIA	Soro Djinia	Soro Djinia	SORODJINIA	Soro Djinia	Soro Djinia		2012-11-07	1,2,3,4,5	1			2012-11-13		
3	-1723527	-2417035	14.782872	-1.083602	14:46:58N	1:05:01W	30PYB0626735191	ND30-08	H	MRSH		ML,UV				ML,UV	N			Mare	MAREDESOUM	Mare de Soum	Mare de Soum	SOUM MAREDE	Soum, Mare de	Soum, Mare de		2012-11-06	1,2,3,4,5	1			2012-11-13		
3	-1717956	-2410411	14.712976	-1.347728	14:42:47N	1:20:52W	30PXB7788827232	ND30-08	H	LKI		ML,UV				ML,UV	N				FETOMARABOULE	Féto Maraboulé	Feto Maraboule	FETOMARABOULE	Féto Maraboulé	Feto Maraboule		2012-11-08	1,2,3,4,5	1			2012-11-14		
3	-1724642	-2418338	14.738967	-1.340565	14:44:20N	1:20:26W	30PXB7863830113	ND30-08	H	WTLD		ML,UV				ML,UV	N				TOULFE	Toulfé	Toulfe	TOULFE	Toulfé	Toulfe		2012-11-06	1,2,3,4,5	1			2012-11-13		
3	-472557	-680208	18.888406	3.541481	18:53:18N	3:32:29E	31QEA5702988567	NE31-07	H	WAD		AG,ML					V			Oued	OUEDTINLAOUA	Oued Ti-n-Laoua	Oued Ti-n-Laoua	TINLAOUA OUED	Ti-n-Laoua, Oued	Ti-n-Laoua, Oued		2012-10-02	1,2,3,4,5,6,7,8,9				2007-04-10		
3	-472557	-677088	18.888406	3.541481	18:53:18N	3:32:29E	31QEA5702988567	NE31-07	H	WAD		AG,ML				AG	V			Oued	OUEDINAKANTARER	Oued I-n-Akantarer	Oued I-n-Akantarer	INAKANTARER OUED	I-n-Akantarer, Oued	I-n-Akantarer, Oued		2012-10-02	1,2,3,4,5,6,7,8,9				2007-04-10		
3	-472557	-658849	18.888406	3.541481	18:53:18N	3:32:29E	31QEA5702988567	NE31-07	H	WAD		AG,ML					V			Oued	OUEDAKANTATER	Oued Akantater	Oued Akantater	AKANTATER OUED	Akantater, Oued	Akantater, Oued		2012-10-02	1,2,3,4,5,6,7,8,9				2007-04-10		
3	-472557	-677089	18.888406	3.541481	18:53:18N	3:32:29E	31QEA5702988567	NE31-07	H	WAD		AG,ML				NG	N				INAKANTARER	I-n-Akantarer	I-n-Akantarer	INAKANTARER	I-n-Akantarer	I-n-Akantarer		2012-10-02	1,2,3,4,5,6,7,8,9	1			2007-04-10		
3	-472557	-1598714	18.888406	3.541481	18:53:18N	3:32:29E	31QEA5702988567	NE31-07	H	WAD		AG,ML					V				AKANTARER	Akantarer	Akantarer	AKANTARER	Akantarer	Akantarer		2012-10-02	1,2,3,4,5,6,7,8,9				2007-04-10		
3	-472557	9272964	18.888406	3.541481	18:53:18N	3:32:29E	31QEA5702988567	NE31-07	H	WAD		AG,ML					N				INATANKARER	I-n-Atankarer	I-n-Atankarer	INATANKARER	I-n-Atankarer	I-n-Atankarer		2012-10-02	1,2,3,4,5,6,7,8,9				2007-04-10		
3	-1179060	-1738973	12.25	-9.35	12:15:00N	9:21:00W	29PMP6193554223	ND29-14	H	STM		GV,ML				GV	N				DJINNKO	Djinnko	Djinnko	DJINNKO	Djinnko	Djinnko		2013-04-04	1,2,3,4,5,6,7				2013-04-04		
3	-1179060	-1738917	12.25	-9.35	12:15:00N	9:21:00W	29PMP6193554223	ND29-14	H	STM		GV,ML					V				DIOUNKO	Diounko	Diounko	DIOUNKO	Diounko	Diounko		2013-04-04	1,2,3,4,5,6,7				1993-09-01		
3	-1179060	-1738835	12.25	-9.35	12:15:00N	9:21:00W	29PMP6193554223	ND29-14	H	STM		GV,ML					V				DINKO	Dinko	Dinko	DINKO	Dinko	Dinko		2013-04-04	1,2,3,4,5,6,7				1993-09-01		
3	-1179060	-1740670	12.25	-9.35	12:15:00N	9:21:00W	29PMP6193554223	ND29-14	H	STM		GV,ML					V				GUINKO	Guinko	Guinko	GUINKO	Guinko	Guinko		2013-04-04	1,2,3,4,5,6,7				1993-09-01		
3	-2124123	-2953057	11.110492	-6.442445	11:06:38N	6:26:33W	29PQN7937929399	NC29-04	H	STM		IV,ML					V	fra			YANKELABA	Yankélaba	Yankelaba	YANKELABA	Yankélaba	Yankelaba		2012-10-18	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2124123	-2946688	11.110492	-6.442445	11:06:38N	6:26:33W	29PQN7937929399	NC29-04	H	STM		IV,ML					V	fra			MAHANDIANI	Mahandiani	Mahandiani	MAHANDIANI	Mahandiani	Mahandiani		2012-10-18	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2124123	-2946683	11.110492	-6.442445	11:06:38N	6:26:33W	29PQN7937929399	NC29-04	H	STM		IV,ML					V	fra			MAHANDIA	Mahandia	Mahandia	MAHANDIA	Mahandia	Mahandia		2012-10-18	1,2,3,4,5,6,7,8,9				1993-09-01		
3	-2124123	-2946684	11.110492	-6.442445	11:06:38N	6:26:33W	29PQN7937929399	NC29-04	H	STM		IV,ML				IV	N	fra			MAHANDIABANI	Mahandiabani	Mahandiabani	MAHANDIABANI	Mahandiabani	Mahandiabani		2012-10-18	1,2,3,4,5,6,7,8,9	1			1993-09-01		
1	-1064075	10251450	15.6926	3.8588	15:41:33N	3:51:32E	31PET9202635120	ND31-03	H	WAD		ML,NG					V				AHZAR	Ahzar	Ahzar	AHZAR	Ahzar	Ahzar		2012-03-09	1,2,3,4,5				2007-11-28		
1	-1064075	10251944	15.6926	3.8588	15:41:33N	3:51:32E	31PET9202635120	ND31-03	H	WAD		ML,NG					V				AZAR	Azar	Azar	AZAR	Azar	Azar		2012-03-09	1,2,3,4,5				2007-11-28		
3	-1064075	-1580487	15.6926	3.8588	15:41:33N	3:51:32E	31PET9202635120	ND31-03	H	WAD		ML,NG					V				VALLEEDELAZAR	Vallée de l’Azar	Vallee de l'Azar	AZAR VALLEEDEL	Azar, Vallée de l’	Azar, Vallee de l'		2012-03-09	1,2,3,4,5				1993-09-01		
3	-1721375	-2414463	12.01147	-5.659677	12:00:41N	5:39:35W	30PTU1038729222	ND30-13	H	STM		ML,UV					V				NGOROLAKA	Ngorolaka	Ngorolaka	NGOROLAKA	Ngorolaka	Ngorolaka		2012-10-11	1,2,3,4,5				2012-10-11		
3	-1715521	-2407497	14.550318	-1.61277	14:33:01N	1:36:46W	30PXB4945809045	ND30-07	H	WTRH		ML,UV					N				ADDO	Addo	Addo	ADDO	Addo	Addo		2012-11-11	1,2,3,4,5	1			1993-09-01		
3	-1724816	-2418543	14.71471	-1.362381	14:42:53N	1:21:45W	30PXB7630927412	ND30-08	H	STMI		ML,UV					V				VENDOMENA	Vendo Ména	Vendo Mena	VENDOMENA	Vendo Ména	Vendo Mena		2012-11-06	1,2,3,4,5				2008-10-30		
3	10386678	10849474	15.004688	-.388893	15:00:17N	0:23:20W	30PYB8079260502	ND30-04	H	STMI		ML,UV					V				INABALOUL	In Abaloul	In Abaloul	INABALOUL	In Abaloul	In Abaloul		2012-10-30	1,2,3,4				2008-11-21		
3	10386669	10849467	15.029684	-.329109	15:01:47N	0:19:45W	30PYB8719263346	ND30-04	H	WTLD		ML,UV					V				TINDERSAN	Tin Dersan	Tin Dersan	TINDERSAN	Tin Dersan	Tin Dersan		2012-10-30	1,2,3,4				2008-11-21		
3	10386440	10849355	15.06979	-.460518	15:04:11N	0:27:38W	30PYB7300267619	ND30-04	H	STMI		ML,UV					V				TINBARAZAN	Tin Barazan	Tin Barazan	TINBARAZAN	Tin Barazan	Tin Barazan		2012-10-24	1,2,3,4				2008-11-21		
1	-1075301	-1595680	16.798081	-2.508786	16:47:53N	2:30:32W	30QWD5234357283	NE30-15	H	MRSH		ML	08				N				TEGUELAL	Téguélal	Teguelal	TEGUELAL	Téguélal	Teguelal		2009-10-13	1,2,3,4,5	1			1993-09-01		
1	-1075301	-1595089	16.798081	-2.508786	16:47:53N	2:30:32W	30QWD5234357283	NE30-15	H	MRSH		ML	08				V				TAGUELHALET	Taguelhalet	Taguelhalet	TAGUELHALET	Taguelhalet	Taguelhalet		2009-10-13	1,2,3,4,5				1993-09-01		
1	-1075309	-1595695	16.81249	-2.519379	16:48:45N	2:31:10W	30QWD5121058874	NE30-15	H	MRSH		ML	08				N				TEGUYA	Téguya	Teguya	TEGUYA	Téguya	Teguya		2009-10-13	1,2,3,4,5	1			1993-09-01		
1	-1075309	-1595693	16.81249	-2.519379	16:48:45N	2:31:10W	30QWD5121058874	NE30-15	H	MRSH		ML	08				V				TEGUIA	Téguia	Teguia	TEGUIA	Téguia	Teguia		2009-10-13	1,2,3,4,5				1993-09-01		
1	-1072314	-1591443	16.75513	-2.597712	16:45:18N	2:35:52W	30QWD4287652510	NE30-15	H	LK		ML	08				N				NDOUKOY	Ndoukoy	Ndoukoy	NDOUKOY	Ndoukoy	Ndoukoy		2009-10-13	1,2,3,4,5	1			1993-09-01		
1	-1072314	-1586622	16.75513	-2.597712	16:45:18N	2:35:52W	30QWD4287652510	NE30-15	H	LK		ML	08				V				INDEKOUAI	In Dekouaï	In Dekouai	INDEKOUAI	In Dekouaï	In Dekouai		2009-10-13	1,2,3,4,5				1993-09-01		
1	-1075722	-1596377	16.84122	-2.664639	16:50:28N	2:39:53W	30QWD3572762020	NE30-15	H	MRSH		ML	08				V				TINAFEOUA	Ti-n-Aféoua	Ti-n-Afeoua	TINAFEOUA	Ti-n-Aféoua	Ti-n-Afeoua		2009-10-13	1,2,3,4,5				2009-10-13		
1	-1075722	-1586468	16.84122	-2.664639	16:50:28N	2:39:53W	30QWD3572762020	NE30-15	H	MRSH		ML	08				V				INAFEOUA	In Aféoua	In Afeoua	INAFEOUA	In Aféoua	In Afeoua		2009-10-13	1,2,3,4,5				1993-09-01		
1	-1075722	11269698	16.84122	-2.664639	16:50:28N	2:39:53W	30QWD3572762020	NE30-15	H	MRSH		ML	08				N				TINAFEOUA	Tinaféoua	Tinafeoua	TINAFEOUA	Tinaféoua	Tinafeoua		2009-10-13	1,2,3,4,5	1			2009-10-13		
1	-1068142	-1585420	16.772906	-2.474175	16:46:22N	2:28:27W	30QWD5603854507	NE30-15	H	STMA		ML	08				N				GANTOUGANYA	Gantou Ganya	Gantou Ganya	GANTOUGANYA	Gantou Ganya	Gantou Ganya		2009-10-13	1,2,3,4,5	1			1993-09-01		
1	-1065981	-1582503	16.304285	-2.947386	16:18:15N	2:56:51W	30QWD0562102595	NE30-15	H	LK		ML	08				N				DAOUAT	Daouat	Daouat	DAOUAT	Daouat	Daouat		2009-10-13	1,2,3,4,5	1			1993-09-01		
1	-1069304	-1587355	16.847232	-2.080731	16:50:50N	2:04:51W	30QWD9793262883	NE30-15	H	STM		ML	08				N				KABATIRE	Kabatiré	Kabatire	KABATIRE	Kabatiré	Kabatire		2009-10-13	1,2,3,4,5	1			1993-09-01		
