RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	-1065713	-1582158	16.731389	-1.348611	16:43:53N	1:20:55W	30QXD7604850571	NE30-16	L	LCTY		ML	08				N				CHATATARAM	Chatataram	Chatataram	CHATATARAM	Chatataram	Chatataram		2006-05-23	1,2,3,4,5,6,7,8,9	1			1993-09-01		
3	-1076134	-1597042	17.041389	1.606111	17:02:29N	1:36:22E	31QCU5165084663	NE31-10	L	LCTY		ML	09				N				TIPTAL	Tiptal	Tiptal	TIPTAL	Tiptal	Tiptal		2006-06-01	1,2,3,4,5	1			1993-09-01		
3	-1076134	-1597043	17.041389	1.606111	17:02:29N	1:36:22E	31QCU5165084663	NE31-10	L	LCTY		ML	09				V				TIPTALL	Tiptall	Tiptall	TIPTALL	Tiptall	Tiptall		2006-06-01	1,2,3,4,5				1993-09-01		
3	-1073933	-1593764	17.549444	1.130556	17:32:58N	1:07:50E	31QCV0157041315	NE31-09	L	LCTY		ML	09				N				SELRES	Selres	Selres	SELRES	Selres	Selres		2006-06-01	1,2,3,4,5	1			1993-09-01		
3	-1066578	-1583309	12.866667	-10.083333	12:52:00N	10:05:00W	29PLQ8245322638	ND29-14	L	LCTY		ML	00				N				DIOMOU	Diomou	Diomou	DIOMOU	Diomou	Diomou		1993-12-18	1,2,3,4,5	1			1993-09-01		
3	-1066578	-1583430	12.866667	-10.083333	12:52:00N	10:05:00W	29PLQ8245322638	ND29-14	L	LCTY		ML	00				V				DIOUMOU	Dioumou	Dioumou	DIOUMOU	Dioumou	Dioumou		1993-12-18	1,2,3,4,5				1993-09-01		
3	-1065405	-1581759	17.046111	.259167	17:02:46N	0:15:33E	31QBU0823686703	NE31-09	L	LCTY		ML	09				N				DAIAINBORIA	Daïa I-n-Boria	Daia I-n-Boria	DAIAINBORIA	Daïa I-n-Boria	Daia I-n-Boria		2006-06-08	1,2,3,4,5	1			1993-09-01		
3	-1073800	-1593578	12.95	-9.033333	12:57:00N	9:02:00W	29PMQ9638531607	ND29-14	L	RESF		ML	00				N				FORETCLASSEEDESEBEKORO	Forêt Classée de Sébékoro	Foret Classee de Sebekoro	SEBEKORO FORETCLASSEEDE	Sébékoro, Forêt Classée de	Sebekoro, Foret Classee de		1993-12-18	1,2,3,4,5	1			1993-09-01		
3	-1068146	-1598281	16.353333	-.013611	16:21:12N	0:00:49W	30QZD1907310363	NE30-16	L	LCTY		ML	09				V				FORETCLASSEEDEZINDIGO	Forêt Classée de Zindigo	Foret Classee de Zindigo	ZINDIGO FORETCLASSEEDE	Zindigo, Forêt Classée de	Zindigo, Foret Classee de		2006-05-24	1,2,3,4,5				1993-09-01		
3	-1068146	6406262	16.353333	-.013611	16:21:12N	0:00:49W	30QZD1907310363	NE30-16	L	LCTY		ML	09				N			Forêt Classée	FORETCLASSEEDEGAOOUZINDIGO	Forêt Classée de Gao ou Zindigo	Foret Classee de Gao ou Zindigo	GAOOUZINDIGO FORETCLASSEEDE	Gao ou Zindigo, Forêt Classée de	Gao ou Zindigo, Foret Classee de		2006-05-24	1,2,3,4,5	1			1993-09-01		
3	-1068146	-1585424	16.353333	-.013611	16:21:12N	0:00:49W	30QZD1907310363	NE30-16	L	LCTY		ML	09				V				FORETCLASSEEDEGAO	Forêt Classée de Gao	Foret Classee de Gao	GAO FORETCLASSEEDE	Gao, Forêt Classée de	Gao, Foret Classee de		2006-05-24	1,2,3,4,5				1993-09-01		
3	-1068080	-1585334	12.666667	-9.416667	12:40:00N	9:25:00W	29PMQ5475600310	ND29-14	L	RESF		ML	00				N				FORETCLASSEEDEGALE	Forêt Classée de Galé	Foret Classee de Gale	GALE FORETCLASSEEDE	Galé, Forêt Classée de	Gale, Foret Classee de		1993-12-18	1,2,3,4,5	1			1993-09-01		
3	-1075330	-1595729	18.85	.983333	18:51:00N	0:59:00E	31QBA8752285439	NE31-05	L	LCTY		ML	10				N				TELATEIT	Telâteït	Telateit	TELATEIT	Telâteït	Telateit		2006-06-01	1,2,3,4,5	1			1993-09-01		
3	-1075330	-1595726	18.85	.983333	18:51:00N	0:59:00E	31QBA8752285439	NE31-05	L	LCTY		ML	10				V				TELATAI	Telataï	Telatai	TELATAI	Telataï	Telatai		2006-06-01	1,2,3,4,5				1993-09-01		
3	-1075310	-1595696	17.09	.266111	17:05:24N	0:15:58E	31QBU0904391552	NE31-09	L	LCTY		ML	09				N				TEHABENAT	Téhabénat	Tehabenat	TEHABENAT	Téhabénat	Tehabenat		2006-06-08	1,2,3,4,5	1			1993-09-01		
3	-1063908	-1579592	18.5	.783333	18:30:00N	0:47:00E	31QBA6596146942	NE31-05	L	LCTY		ML	10				N				ABENAI	Abenaï	Abenai	ABENAI	Abenaï	Abenai		2006-06-01	1,2,3,4,5	1			1993-09-01		
3	-1076010	-1596847	17.846111	1.858333	17:50:46N	1:51:30E	31QCV7902973529	NE31-10	L	LCTY		ML	09				N				TINSAKAYE	Ti-n-Sakaye	Ti-n-Sakaye	TINSAKAYE	Ti-n-Sakaye	Ti-n-Sakaye		2006-06-01	1,2,3,4,5	1			1993-09-01		
3	-1076004	-1596837	17.116667	2.883333	17:07:00N	2:53:00E	31QDU8758992465	NE31-10	L	LCTY		ML	00				N				TINRIGUITENE	Ti-n-Riguitene	Ti-n-Riguitene	TINRIGUITENE	Ti-n-Riguitene	Ti-n-Riguitene		1993-12-18	1,2,3,4,5	1			1993-09-01		
3	-1076004	-1596835	17.116667	2.883333	17:07:00N	2:53:00E	31QDU8758992465	NE31-10	L	LCTY		ML	00				V				TINRIGITEN	Tin Rigiten	Tin Rigiten	TINRIGITEN	Tin Rigiten	Tin Rigiten		1993-12-18	1,2,3,4,5				1993-09-01		
